,index,hangul_word,english_phrase,does_end_in_hada,hanja_word,hanja_exists,hanja_word_with_hada,num_hangul_words,Unnamed: 0,english_translation
2128,비,비,rain,False,䁹,True,䁹,279,2420.0,䁹
2129,비,비,rain,False,䃾,True,䃾,279,3045.0,䃾
2130,비,비,rain,False,䆏,True,䆏,279,2691.0,䆏
2131,비,비,rain,False,䇑,True,䇑,279,2507.0,䇑
2132,비,비,rain,False,䈈,True,䈈,279,953.0,䈈
2133,비,비,rain,False,䉾,True,䉾,279,4674.0,䉾
2134,비,비,rain,False,䊌,True,䊌,279,1272.0,䊌
2135,비,비,rain,False,䊧,True,䊧,279,1448.0,䊧
2136,비,비,rain,False,䎵,True,䎵,279,2090.0,䎵
2137,비,비,rain,False,䑄,True,䑄,279,4698.0,䑄
2138,비,비,rain,False,䒈,True,䒈,279,2325.0,䒈
2139,비,비,rain,False,䕁,True,䕁,279,1794.0,䕁
2140,비,비,rain,False,䕗,True,䕗,279,4829.0,䕗
2141,비,비,rain,False,䘡,True,䘡,279,3742.0,䘡
2142,비,비,rain,False,䙍,True,䙍,279,2650.0,䙍
2143,비,비,rain,False,䚜,True,䚜,279,2149.0,䚜
2144,비,비,rain,False,䚰,True,䚰,279,2505.0,䚰
2145,비,비,rain,False,䚹,True,䚹,279,4383.0,䚹
2146,비,비,rain,False,䛍,True,䛍,279,4044.0,䛍
2147,비,비,rain,False,䠊,True,䠊,279,4169.0,䠊
2148,비,비,rain,False,䠋,True,䠋,279,3094.0,䠋
2149,비,비,rain,False,䡟,True,䡟,279,169.0,䡟
2150,비,비,rain,False,䡶,True,䡶,279,4360.0,䡶
2151,비,비,rain,False,䣥,True,䣥,279,1898.0,䣥
2152,비,비,rain,False,䤏,True,䤏,279,124.0,䤏
2153,비,비,rain,False,䤵,True,䤵,279,414.0,䤵
2154,비,비,rain,False,䨽,True,䨽,279,3876.0,䨽
2155,비,비,rain,False,䨾,True,䨾,279,2265.0,䨾
2156,비,비,rain,False,䩀,True,䩀,279,2029.0,䩀
2157,비,비,rain,False,䩁,True,䩁,279,826.0,䩁
2158,비,비,rain,False,䪐,True,䪐,279,4176.0,䪐
2159,비,비,rain,False,䪟,True,䪟,279,1215.0,䪟
2160,비,비,rain,False,䫁,True,䫁,279,4699.0,䫁
2161,비,비,rain,False,䫌,True,䫌,279,1626.0,䫌
2162,비,비,rain,False,䫠,True,䫠,279,3753.0,䫠
2163,비,비,rain,False,䬠,True,䬠,279,580.0,䬠
2164,비,비,rain,False,䮆,True,䮆,279,2538.0,䮆
2165,비,비,rain,False,䯱,True,䯱,279,3132.0,䯱
2166,비,비,rain,False,䰁,True,䰁,279,628.0,䰁
2167,비,비,rain,False,䰦,True,䰦,279,1257.0,䰦
2168,비,비,rain,False,䲹,True,䲹,279,1944.0,䲹
2169,비,비,rain,False,䴽,True,䴽,279,2654.0,䴽
4988,차,차,car,False,且,True,且,218,2444.0,furthermore
4989,차,차,car,False,佌,True,佌,218,3856.0,佌
4990,차,차,car,False,佽,True,佽,218,4059.0,佽
4991,차,차,car,False,侘,True,侘,218,2066.0,侘
4992,차,차,car,False,借,True,借,218,4629.0,borrow
4993,차,차,car,False,偖,True,偖,218,447.0,偖
4994,차,차,car,False,偧,True,偧,218,1189.0,偧
4995,차,차,car,False,偨,True,偨,218,1053.0,偨
4996,차,차,car,False,劄,True,劄,218,3672.0,劄
4997,차,차,car,False,厏,True,厏,218,1799.0,厏
4998,차,차,car,False,叉,True,叉,218,2259.0,fork
4999,차,차,car,False,唓,True,唓,218,936.0,唓
5000,차,차,car,False,唶,True,唶,218,334.0,唶
5001,차,차,car,False,嗏,True,嗏,218,1101.0,嗏
5002,차,차,car,False,嗟,True,嗟,218,4695.0,sigh
5003,차,차,car,False,嗻,True,嗻,218,3953.0,嗻
5004,차,차,car,False,奓,True,奓,218,924.0,奓
5005,차,차,car,False,奲,True,奲,218,562.0,奲
5006,차,차,car,False,姹,True,姹,218,4741.0,a variety of flowers
5007,차,차,car,False,嫅,True,嫅,218,1667.0,嫅
5008,차,차,car,False,岔,True,岔,218,1654.0,fork
5009,차,차,car,False,嵯,True,嵯,218,1207.0,rough
5010,차,차,car,False,嵳,True,嵳,218,829.0,嵳
5011,차,차,car,False,差,True,差,218,1859.0,be poor
5012,차,차,car,False,徣,True,徣,218,1045.0,徣
5013,차,차,car,False,扠,True,扠,218,679.0,扠
5014,차,차,car,False,扯,True,扯,218,672.0,cuff
5015,차,차,car,False,挓,True,挓,218,7.0,挓
5016,차,차,car,False,搓,True,搓,218,3579.0,rub
5017,차,차,car,False,搽,True,搽,218,4287.0,apply
5018,차,차,car,False,撦,True,撦,218,1652.0,撦
5019,차,차,car,False,暛,True,暛,218,1928.0,暛
5020,차,차,car,False,杈,True,杈,218,4004.0,fork
5021,차,차,car,False,栨,True,栨,218,1511.0,栨
5022,차,차,car,False,槎,True,槎,218,3353.0,scour
5023,차,차,car,False,次,True,次,218,583.0,second
5024,차,차,car,False,此,True,此,218,2230.0,herewith
5025,차,차,car,False,汊,True,汊,218,1906.0,branch
5026,차,차,car,False,瑳,True,瑳,218,41.0,瑳
5027,차,차,car,False,砗,True,砗,218,3816.0,watercourses
5028,차,차,car,False,硨,True,硨,218,3148.0,watercourses
5029,차,차,car,False,磋,True,磋,218,1344.0,practice
5030,차,차,car,False,笡,True,笡,218,1525.0,笡
5031,차,차,car,False,箚,True,箚,218,3275.0,箚
5032,차,차,car,False,紁,True,紁,218,446.0,紁
5033,차,차,car,False,絘,True,絘,218,3841.0,絘
5034,차,차,car,False,肞,True,肞,218,603.0,肞
5035,차,차,car,False,舣,True,舣,218,2064.0,舣
5036,차,차,car,False,艖,True,艖,218,2175.0,艖
5037,차,차,car,False,芆,True,芆,218,2662.0,芆
5038,차,차,car,False,莗,True,莗,218,3973.0,莗
5039,차,차,car,False,蒫,True,蒫,218,3851.0,蒫
5040,차,차,car,False,蔖,True,蔖,218,4120.0,蔖
5041,차,차,car,False,虘,True,虘,218,4850.0,虘
5042,차,차,car,False,蛼,True,蛼,218,1589.0,蛼
5043,차,차,car,False,衩,True,衩,218,4836.0,barely
5044,차,차,car,False,褨,True,褨,218,4877.0,褨
5045,차,차,car,False,訍,True,訍,218,3669.0,訍
5046,차,차,car,False,譇,True,譇,218,1454.0,譇
5047,차,차,car,False,跐,True,跐,218,3880.0,跐
5048,차,차,car,False,踷,True,踷,218,566.0,踷
5049,차,차,car,False,蹉,True,蹉,218,858.0,lose one's fingers
5050,차,차,car,False,車,True,車,218,391.0,car
5051,차,차,car,False,车,True,车,218,1990.0,car
5052,차,차,car,False,遮,True,遮,218,358.0,cover
5053,차,차,car,False,醝,True,醝,218,4111.0,醝
5054,차,차,car,False,銟,True,銟,218,2838.0,銟
5055,차,차,car,False,鎈,True,鎈,218,2556.0,鎈
5056,차,차,car,False,鹺,True,鹺,218,2667.0,salt
5057,차,차,car,False,鹾,True,鹾,218,3800.0,salt
5058,차,차,car,False,齇,True,齇,218,453.0,country
5059,차,차,car,False,齹,True,齹,218,3012.0,齹
5060,차,차,car,False,㗬,True,㗬,218,4263.0,㗬
5061,차,차,car,False,㞖,True,㞖,218,4751.0,㞖
5062,차,차,car,False,㢒,True,㢒,218,412.0,㢒
5063,차,차,car,False,㣾,True,㣾,218,2552.0,㣾
5064,차,차,car,False,㦋,True,㦋,218,2606.0,㦋
5065,차,차,car,False,㨋,True,㨋,218,2919.0,㨋
5066,차,차,car,False,㷢,True,㷢,218,3354.0,㷢
5067,차,차,car,False,㸙,True,㸙,218,4416.0,㸙
5068,차,차,car,False,㼮,True,㼮,218,1369.0,㼮
5069,차,차,car,False,㽨,True,㽨,218,473.0,㽨
5070,차,차,car,False,㾝,True,㾝,218,3083.0,㾝
5071,차,차,car,False,䁟,True,䁟,218,1057.0,䁟
5072,차,차,car,False,䂘,True,䂘,218,1238.0,䂘
5073,차,차,car,False,䂨,True,䂨,218,2395.0,䂨
5074,차,차,car,False,䃎,True,䃎,218,1886.0,䃎
5075,차,차,car,False,䊬,True,䊬,218,3508.0,䊬
5076,차,차,car,False,䐒,True,䐒,218,3907.0,䐒
5077,차,차,car,False,䐤,True,䐤,218,530.0,䐤
5078,차,차,car,False,䑘,True,䑘,218,4052.0,䑘
5079,차,차,car,False,䑡,True,䑡,218,3175.0,䑡
5080,차,차,car,False,䒲,True,䒲,218,288.0,䒲
5081,차,차,car,False,䖕,True,䖕,218,4425.0,䖕
5082,차,차,car,False,䖳,True,䖳,218,2020.0,䖳
5083,차,차,car,False,䞣,True,䞣,218,1214.0,䞣
5084,차,차,car,False,䟕,True,䟕,218,3059.0,䟕
5085,차,차,car,False,䠡,True,䠡,218,57.0,䠡
5086,차,차,car,False,䡨,True,䡨,218,4406.0,䡨
5087,차,차,car,False,䣜,True,䣜,218,1314.0,䣜
5088,차,차,car,False,䦈,True,䦈,218,2512.0,䦈
5089,차,차,car,False,䯸,True,䯸,218,156.0,䯸
5090,차,차,car,False,䰈,True,䰈,218,1112.0,䰈
5091,차,차,car,False,䰩,True,䰩,218,4547.0,䰩
5092,차,차,car,False,䱹,True,䱹,218,3518.0,䱹
5093,차,차,car,False,䳐,True,䳐,218,3961.0,䳐
5094,차,차,car,False,䴾,True,䴾,218,3580.0,䴾
5095,차,차,car,False,䵙,True,䵙,218,3212.0,䵙
5096,차,차,car,False,䶥,True,䶥,218,1424.0,䶥
5097,차,차,tea,False,且,True,且,218,2444.0,furthermore
5098,차,차,tea,False,佌,True,佌,218,3856.0,佌
5099,차,차,tea,False,佽,True,佽,218,4059.0,佽
5100,차,차,tea,False,侘,True,侘,218,2066.0,侘
5101,차,차,tea,False,借,True,借,218,4629.0,borrow
5102,차,차,tea,False,偖,True,偖,218,447.0,偖
5103,차,차,tea,False,偧,True,偧,218,1189.0,偧
5104,차,차,tea,False,偨,True,偨,218,1053.0,偨
5105,차,차,tea,False,劄,True,劄,218,3672.0,劄
5106,차,차,tea,False,厏,True,厏,218,1799.0,厏
5107,차,차,tea,False,叉,True,叉,218,2259.0,fork
5108,차,차,tea,False,唓,True,唓,218,936.0,唓
5109,차,차,tea,False,唶,True,唶,218,334.0,唶
5110,차,차,tea,False,嗏,True,嗏,218,1101.0,嗏
5111,차,차,tea,False,嗟,True,嗟,218,4695.0,sigh
5112,차,차,tea,False,嗻,True,嗻,218,3953.0,嗻
5113,차,차,tea,False,奓,True,奓,218,924.0,奓
5114,차,차,tea,False,奲,True,奲,218,562.0,奲
5115,차,차,tea,False,姹,True,姹,218,4741.0,a variety of flowers
5116,차,차,tea,False,嫅,True,嫅,218,1667.0,嫅
5117,차,차,tea,False,岔,True,岔,218,1654.0,fork
5118,차,차,tea,False,嵯,True,嵯,218,1207.0,rough
5119,차,차,tea,False,嵳,True,嵳,218,829.0,嵳
5120,차,차,tea,False,差,True,差,218,1859.0,be poor
5121,차,차,tea,False,徣,True,徣,218,1045.0,徣
5122,차,차,tea,False,扠,True,扠,218,679.0,扠
5123,차,차,tea,False,扯,True,扯,218,672.0,cuff
5124,차,차,tea,False,挓,True,挓,218,7.0,挓
5125,차,차,tea,False,搓,True,搓,218,3579.0,rub
5126,차,차,tea,False,搽,True,搽,218,4287.0,apply
5127,차,차,tea,False,撦,True,撦,218,1652.0,撦
5128,차,차,tea,False,暛,True,暛,218,1928.0,暛
5129,차,차,tea,False,杈,True,杈,218,4004.0,fork
5130,차,차,tea,False,栨,True,栨,218,1511.0,栨
5131,차,차,tea,False,槎,True,槎,218,3353.0,scour
5132,차,차,tea,False,次,True,次,218,583.0,second
5133,차,차,tea,False,此,True,此,218,2230.0,herewith
5134,차,차,tea,False,汊,True,汊,218,1906.0,branch
5135,차,차,tea,False,瑳,True,瑳,218,41.0,瑳
5136,차,차,tea,False,砗,True,砗,218,3816.0,watercourses
5137,차,차,tea,False,硨,True,硨,218,3148.0,watercourses
5138,차,차,tea,False,磋,True,磋,218,1344.0,practice
5139,차,차,tea,False,笡,True,笡,218,1525.0,笡
5140,차,차,tea,False,箚,True,箚,218,3275.0,箚
5141,차,차,tea,False,紁,True,紁,218,446.0,紁
5142,차,차,tea,False,絘,True,絘,218,3841.0,絘
5143,차,차,tea,False,肞,True,肞,218,603.0,肞
5144,차,차,tea,False,舣,True,舣,218,2064.0,舣
5145,차,차,tea,False,艖,True,艖,218,2175.0,艖
5146,차,차,tea,False,芆,True,芆,218,2662.0,芆
5147,차,차,tea,False,莗,True,莗,218,3973.0,莗
5148,차,차,tea,False,蒫,True,蒫,218,3851.0,蒫
5149,차,차,tea,False,蔖,True,蔖,218,4120.0,蔖
5150,차,차,tea,False,虘,True,虘,218,4850.0,虘
5151,차,차,tea,False,蛼,True,蛼,218,1589.0,蛼
5152,차,차,tea,False,衩,True,衩,218,4836.0,barely
5153,차,차,tea,False,褨,True,褨,218,4877.0,褨
5154,차,차,tea,False,訍,True,訍,218,3669.0,訍
5155,차,차,tea,False,譇,True,譇,218,1454.0,譇
5156,차,차,tea,False,跐,True,跐,218,3880.0,跐
5157,차,차,tea,False,踷,True,踷,218,566.0,踷
5158,차,차,tea,False,蹉,True,蹉,218,858.0,lose one's fingers
5159,차,차,tea,False,車,True,車,218,391.0,car
5160,차,차,tea,False,车,True,车,218,1990.0,car
5161,차,차,tea,False,遮,True,遮,218,358.0,cover
5162,차,차,tea,False,醝,True,醝,218,4111.0,醝
5163,차,차,tea,False,銟,True,銟,218,2838.0,銟
5164,차,차,tea,False,鎈,True,鎈,218,2556.0,鎈
5165,차,차,tea,False,鹺,True,鹺,218,2667.0,salt
5166,차,차,tea,False,鹾,True,鹾,218,3800.0,salt
5167,차,차,tea,False,齇,True,齇,218,453.0,country
5168,차,차,tea,False,齹,True,齹,218,3012.0,齹
5169,차,차,tea,False,㗬,True,㗬,218,4263.0,㗬
5170,차,차,tea,False,㞖,True,㞖,218,4751.0,㞖
5171,차,차,tea,False,㢒,True,㢒,218,412.0,㢒
5172,차,차,tea,False,㣾,True,㣾,218,2552.0,㣾
5173,차,차,tea,False,㦋,True,㦋,218,2606.0,㦋
5174,차,차,tea,False,㨋,True,㨋,218,2919.0,㨋
5175,차,차,tea,False,㷢,True,㷢,218,3354.0,㷢
5176,차,차,tea,False,㸙,True,㸙,218,4416.0,㸙
5177,차,차,tea,False,㼮,True,㼮,218,1369.0,㼮
5178,차,차,tea,False,㽨,True,㽨,218,473.0,㽨
5179,차,차,tea,False,㾝,True,㾝,218,3083.0,㾝
5180,차,차,tea,False,䁟,True,䁟,218,1057.0,䁟
5181,차,차,tea,False,䂘,True,䂘,218,1238.0,䂘
5182,차,차,tea,False,䂨,True,䂨,218,2395.0,䂨
5183,차,차,tea,False,䃎,True,䃎,218,1886.0,䃎
5184,차,차,tea,False,䊬,True,䊬,218,3508.0,䊬
5185,차,차,tea,False,䐒,True,䐒,218,3907.0,䐒
5186,차,차,tea,False,䐤,True,䐤,218,530.0,䐤
5187,차,차,tea,False,䑘,True,䑘,218,4052.0,䑘
5188,차,차,tea,False,䑡,True,䑡,218,3175.0,䑡
5189,차,차,tea,False,䒲,True,䒲,218,288.0,䒲
5190,차,차,tea,False,䖕,True,䖕,218,4425.0,䖕
5191,차,차,tea,False,䖳,True,䖳,218,2020.0,䖳
5192,차,차,tea,False,䞣,True,䞣,218,1214.0,䞣
5193,차,차,tea,False,䟕,True,䟕,218,3059.0,䟕
5194,차,차,tea,False,䠡,True,䠡,218,57.0,䠡
5195,차,차,tea,False,䡨,True,䡨,218,4406.0,䡨
5196,차,차,tea,False,䣜,True,䣜,218,1314.0,䣜
5197,차,차,tea,False,䦈,True,䦈,218,2512.0,䦈
5198,차,차,tea,False,䯸,True,䯸,218,156.0,䯸
5199,차,차,tea,False,䰈,True,䰈,218,1112.0,䰈
5200,차,차,tea,False,䰩,True,䰩,218,4547.0,䰩
5201,차,차,tea,False,䱹,True,䱹,218,3518.0,䱹
5202,차,차,tea,False,䳐,True,䳐,218,3961.0,䳐
5203,차,차,tea,False,䴾,True,䴾,218,3580.0,䴾
5204,차,차,tea,False,䵙,True,䵙,218,3212.0,䵙
5205,차,차,tea,False,䶥,True,䶥,218,1424.0,䶥
4720,제,제,my,False,亝,True,亝,195,1964.0,亝
4721,제,제,my,False,侪,True,侪,195,3493.0,class
4722,제,제,my,False,俤,True,俤,195,2379.0,俤
4723,제,제,my,False,偍,True,偍,195,161.0,偍
4724,제,제,my,False,偙,True,偙,195,1170.0,偙
4725,제,제,my,False,傺,True,傺,195,1152.0,look at
4726,제,제,my,False,僀,True,僀,195,3330.0,僀
4727,제,제,my,False,儕,True,儕,195,973.0,class
4728,제,제,my,False,制,True,制,195,3739.0,set afoot
4729,제,제,my,False,剂,True,剂,195,1399.0,powder
4730,제,제,my,False,剤,True,剤,195,4735.0,剤
4731,제,제,my,False,劑,True,劑,195,3228.0,powder
4732,제,제,my,False,厗,True,厗,195,691.0,厗
4733,제,제,my,False,哜,True,哜,195,497.0,swarmy
4734,제,제,my,False,啼,True,啼,195,3267.0,cry
4735,제,제,my,False,嗁,True,嗁,195,1591.0,嗁
4736,제,제,my,False,嚌,True,嚌,195,1009.0,swarmy
4737,제,제,my,False,埞,True,埞,195,4838.0,埞
4738,제,제,my,False,堤,True,堤,195,3298.0,bank
4739,제,제,my,False,姼,True,姼,195,4118.0,姼
4740,제,제,my,False,娣,True,娣,195,2481.0,class
4741,제,제,my,False,媂,True,媂,195,2914.0,媂
4742,제,제,my,False,媞,True,媞,195,116.0,bear
4743,제,제,my,False,帝,True,帝,195,45.0,emperor
4744,제,제,my,False,弟,True,弟,195,1505.0,brother
4745,제,제,my,False,徲,True,徲,195,3446.0,徲
4746,제,제,my,False,怟,True,怟,195,56.0,怟
4747,제,제,my,False,悌,True,悌,195,1412.0,gentle
4748,제,제,my,False,惿,True,惿,195,4412.0,惿
4749,제,제,my,False,慸,True,慸,195,4714.0,慸
4750,제,제,my,False,憏,True,憏,195,2125.0,憏
4751,제,제,my,False,懠,True,懠,195,4065.0,懠
4752,제,제,my,False,挤,True,挤,195,2864.0,squeeze
4753,제,제,my,False,提,True,提,195,4444.0,raise
4754,제,제,my,False,摕,True,摕,195,2277.0,摕
4755,제,제,my,False,擠,True,擠,195,846.0,squeeze
4756,제,제,my,False,斉,True,斉,195,333.0,斉
4757,제,제,my,False,斊,True,斊,195,428.0,斊
4758,제,제,my,False,栬,True,栬,195,918.0,栬
4759,제,제,my,False,梊,True,梊,195,3887.0,梊
4760,제,제,my,False,梯,True,梯,195,3170.0,ladder
4761,제,제,my,False,櫅,True,櫅,195,2245.0,櫅
4762,제,제,my,False,泲,True,泲,195,4196.0,泲
4763,제,제,my,False,济,True,济,195,315.0,save
4764,제,제,my,False,淛,True,淛,195,4300.0,淛
4765,제,제,my,False,済,True,済,195,3357.0,済
4766,제,제,my,False,渧,True,渧,195,1797.0,渧
4767,제,제,my,False,滛,True,滛,195,759.0,滛
4768,제,제,my,False,漈,True,漈,195,1601.0,漈
4769,제,제,my,False,漽,True,漽,195,1899.0,漽
4770,제,제,my,False,濟,True,濟,195,277.0,save
4771,제,제,my,False,焍,True,焍,195,1216.0,焍
4772,제,제,my,False,狾,True,狾,195,105.0,cattle
4773,제,제,my,False,猘,True,猘,195,3389.0,猘
4774,제,제,my,False,珶,True,珶,195,620.0,珶
4775,제,제,my,False,瑅,True,瑅,195,110.0,瑅
4776,제,제,my,False,璾,True,璾,195,2155.0,璾
4777,제,제,my,False,癠,True,癠,195,3268.0,癠
4778,제,제,my,False,睇,True,睇,195,2702.0,have a look
4779,제,제,my,False,睼,True,睼,195,318.0,睼
4780,제,제,my,False,碮,True,碮,195,34.0,碮
4781,제,제,my,False,碲,True,碲,195,1822.0,tellurium
4782,제,제,my,False,磾,True,磾,195,654.0,磾
4783,제,제,my,False,祭,True,祭,195,755.0,sacrifice
4784,제,제,my,False,禔,True,禔,195,4590.0,禔
4785,제,제,my,False,禵,True,禵,195,4407.0,禵
4786,제,제,my,False,稊,True,稊,195,4436.0,稊
4787,제,제,my,False,穄,True,穄,195,2799.0,穄
4788,제,제,my,False,穧,True,穧,195,3038.0,穧
4789,제,제,my,False,第,True,第,195,3545.0,first
4790,제,제,my,False,綈,True,綈,195,2015.0,old-fashioned
4791,제,제,my,False,緹,True,緹,195,787.0,twine
4792,제,제,my,False,绨,True,绨,195,372.0,old-fashioned
4793,제,제,my,False,缇,True,缇,195,3612.0,twine
4794,제,제,my,False,罤,True,罤,195,2109.0,罤
4795,제,제,my,False,脐,True,脐,195,723.0,umbilical cord
4796,제,제,my,False,腣,True,腣,195,1887.0,腣
4797,제,제,my,False,臍,True,臍,195,3179.0,umbilical cord
4798,제,제,my,False,艩,True,艩,195,1957.0,艩
4799,제,제,my,False,苐,True,苐,195,1800.0,苐
4800,제,제,my,False,荠,True,荠,195,1814.0,shepherd's purse
4801,제,제,my,False,萕,True,萕,195,1977.0,萕
4802,제,제,my,False,蒢,True,蒢,195,1646.0,蒢
4803,제,제,my,False,蕛,True,蕛,195,4446.0,蕛
4804,제,제,my,False,薺,True,薺,195,2915.0,shepherd's purse
4805,제,제,my,False,虀,True,虀,195,703.0,虀
4806,제,제,my,False,蛴,True,蛴,195,1481.0,gracious
4807,제,제,my,False,蝭,True,蝭,195,3791.0,蝭
4808,제,제,my,False,蠐,True,蠐,195,2920.0,gracious
4809,제,제,my,False,袃,True,袃,195,2228.0,袃
4810,제,제,my,False,裚,True,裚,195,2501.0,裚
4811,제,제,my,False,製,True,製,195,1219.0,set afoot
4812,제,제,my,False,褆,True,褆,195,567.0,stony
4813,제,제,my,False,諸,True,諸,195,3381.0,everything
4814,제,제,my,False,謕,True,謕,195,2457.0,謕
4815,제,제,my,False,诸,True,诸,195,1706.0,everything
4816,제,제,my,False,趧,True,趧,195,4752.0,趧
4817,제,제,my,False,跻,True,跻,195,606.0,break
4818,제,제,my,False,踶,True,踶,195,1483.0,踶
4819,제,제,my,False,蹄,True,蹄,195,4155.0,hoof
4820,제,제,my,False,蹏,True,蹏,195,4789.0,蹏
4821,제,제,my,False,躋,True,躋,195,3989.0,break
4822,제,제,my,False,醍,True,醍,195,4863.0,go to one's mouth
4823,제,제,my,False,銻,True,銻,195,1586.0,antimony
4824,제,제,my,False,鍗,True,鍗,195,3306.0,鍗
4825,제,제,my,False,鑇,True,鑇,195,4434.0,鑇
4826,제,제,my,False,锑,True,锑,195,2824.0,antimony
4827,제,제,my,False,际,True,际,195,551.0,brink
4828,제,제,my,False,除,True,除,195,3551.0,eliminate
4829,제,제,my,False,隄,True,隄,195,1962.0,隄
4830,제,제,my,False,際,True,際,195,2680.0,brink
4831,제,제,my,False,隮,True,隮,195,2327.0,隮
4832,제,제,my,False,霁,True,霁,195,4147.0,bright
4833,제,제,my,False,霽,True,霽,195,4415.0,bright
4834,제,제,my,False,鞮,True,鞮,195,3040.0,鞮
4835,제,제,my,False,韲,True,韲,195,2483.0,韲
4836,제,제,my,False,題,True,題,195,421.0,title
4837,제,제,my,False,题,True,题,195,2672.0,title
4838,제,제,my,False,騠,True,騠,195,1830.0,騠
4839,제,제,my,False,鮆,True,鮆,195,1534.0,鮆
4840,제,제,my,False,鮧,True,鮧,195,2903.0,鮧
4841,제,제,my,False,鮷,True,鮷,195,3801.0,鮷
4842,제,제,my,False,鯯,True,鯯,195,3543.0,鯯
4843,제,제,my,False,鯷,True,鯷,195,3442.0,an anchovy
4844,제,제,my,False,鰶,True,鰶,195,3998.0,鰶
4845,제,제,my,False,鱭,True,鱭,195,2626.0,brood
4846,제,제,my,False,鲚,True,鲚,195,636.0,brood
4847,제,제,my,False,鳀,True,鳀,195,2774.0,an anchovy
4848,제,제,my,False,鴺,True,鴺,195,3703.0,鴺
4849,제,제,my,False,鵜,True,鵜,195,4175.0,pellet
4850,제,제,my,False,鶗,True,鶗,195,1268.0,鶗
4851,제,제,my,False,鶙,True,鶙,195,4540.0,鶙
4852,제,제,my,False,鹈,True,鹈,195,3388.0,pellet
4853,제,제,my,False,麡,True,麡,195,2010.0,麡
4854,제,제,my,False,齊,True,齊,195,2487.0,all
4855,제,제,my,False,齌,True,齌,195,2739.0,齌
4856,제,제,my,False,齏,True,齏,195,2692.0,break
4857,제,제,my,False,齐,True,齐,195,552.0,all
4858,제,제,my,False,齑,True,齑,195,49.0,break
4859,제,제,my,False,㐧,True,㐧,195,3056.0,㐧
4860,제,제,my,False,㑪,True,㑪,195,345.0,㑪
4861,제,제,my,False,㖒,True,㖒,195,3667.0,㖒
4862,제,제,my,False,㗣,True,㗣,195,3187.0,㗣
4863,제,제,my,False,㝂,True,㝂,195,2586.0,㝂
4864,제,제,my,False,㣢,True,㣢,195,3838.0,㣢
4865,제,제,my,False,㨈,True,㨈,195,1203.0,㨈
4866,제,제,my,False,㨹,True,㨹,195,1315.0,㨹
4867,제,제,my,False,㫼,True,㫼,195,3018.0,㫼
4868,제,제,my,False,㴉,True,㴉,195,3977.0,㴉.
4869,제,제,my,False,㸄,True,㸄,195,4871.0,㸄
4870,제,제,my,False,㼵,True,㼵,195,1674.0,㼵
4871,제,제,my,False,䀸,True,䀸,195,1051.0,䀸
4872,제,제,my,False,䂑,True,䂑,195,4335.0,䂑
4873,제,제,my,False,䃅,True,䃅,195,2246.0,䃅
4874,제,제,my,False,䄞,True,䄞,195,2396.0,䄞
4875,제,제,my,False,䄢,True,䄢,195,3538.0,䄢
4876,제,제,my,False,䄺,True,䄺,195,4738.0,䄺
4877,제,제,my,False,䅠,True,䅠,195,3292.0,䅠
4878,제,제,my,False,䇽,True,䇽,195,913.0,䇽
4879,제,제,my,False,䍤,True,䍤,195,1363.0,䍤
4880,제,제,my,False,䎺,True,䎺,195,4380.0,䎺
4881,제,제,my,False,䏲,True,䏲,195,3680.0,䏲
4882,제,제,my,False,䐎,True,䐎,195,3701.0,䐎
4883,제,제,my,False,䐡,True,䐡,195,2878.0,䐡
4884,제,제,my,False,䑭,True,䑭,195,2214.0,䑭
4885,제,제,my,False,䑯,True,䑯,195,4765.0,䑯
4886,제,제,my,False,䔶,True,䔶,195,176.0,䔶
4887,제,제,my,False,䖙,True,䖙,195,4031.0,䖙
4888,제,제,my,False,䚣,True,䚣,195,3725.0,䚣
4889,제,제,my,False,䛱,True,䛱,195,1011.0,䛱
4890,제,제,my,False,䜞,True,䜞,195,1279.0,䜞
4891,제,제,my,False,䠁,True,䠁,195,1576.0,䠁
4892,제,제,my,False,䢑,True,䢑,195,3138.0,䢑
4893,제,제,my,False,䧑,True,䧑,195,2888.0,䧑
4894,제,제,my,False,䨑,True,䨑,195,364.0,䨑
4895,제,제,my,False,䨖,True,䨖,195,2996.0,䨖
4896,제,제,my,False,䩘,True,䩘,195,1014.0,䩘
4897,제,제,my,False,䩚,True,䩚,195,3927.0,䩚
4898,제,제,my,False,䪠,True,䪠,195,3978.0,䪠
4899,제,제,my,False,䪡,True,䪡,195,4447.0,䪡
4900,제,제,my,False,䪢,True,䪢,195,2537.0,䪢
4901,제,제,my,False,䪣,True,䪣,195,1728.0,䪣
4902,제,제,my,False,䬫,True,䬫,195,756.0,䬫
4903,제,제,my,False,䬾,True,䬾,195,3460.0,䬾
4904,제,제,my,False,䭁,True,䭁,195,3559.0,䭁
4905,제,제,my,False,䮺,True,䮺,195,295.0,䮺
4906,제,제,my,False,䰏,True,䰏,195,2135.0,䰏
4907,제,제,my,False,䱥,True,䱥,195,2314.0,䱥
4908,제,제,my,False,䱨,True,䱨,195,2518.0,䱨
4909,제,제,my,False,䱱,True,䱱,195,3459.0,䱱
4910,제,제,my,False,䶍,True,䶍,195,1422.0,䶍
4911,제,제,my,False,䶑,True,䶑,195,3117.0,䶑
4912,제,제,my,False,䶒,True,䶒,195,4060.0,䶒
4913,제,제,my,False,䶓,True,䶓,195,1643.0,䶓
