,index,hangul_word,english_phrase,does_end_in_hada,hanja_word,hanja_exists,hanja_word_with_hada,num_hangul_words,Unnamed: 0,hanja_english_translation
2387,사,사,four,False,騦,True,騦,291,,
2388,사,사,four,False,驶,True,驶,291,2748.0,drive
2389,사,사,four,False,驷,True,驷,291,4692.0,four-year
2390,사,사,four,False,髿,True,髿,291,,
2391,사,사,four,False,魦,True,魦,291,,
2392,사,사,four,False,魳,True,魳,291,,
2393,사,사,four,False,鮻,True,鮻,291,,
2394,사,사,four,False,鯊,True,鯊,291,633.0,shark
2395,사,사,four,False,鯋,True,鯋,291,,
2396,사,사,four,False,鰤,True,鰤,291,,
2397,사,사,four,False,鲨,True,鲨,291,3769.0,shark
2398,사,사,four,False,鳾,True,鳾,291,,
2399,사,사,four,False,鶳,True,鶳,291,,
2400,사,사,four,False,鷥,True,鷥,291,1501.0,bird
2401,사,사,four,False,鸶,True,鸶,291,4104.0,bird
2402,사,사,four,False,麝,True,麝,291,744.0,musk deer
2403,사,사,four,False,鼶,True,鼶,291,,
2404,사,사,four,False,齄,True,齄,291,1213.0,country
2405,사,사,four,False,㐶,True,㐶,291,,
2406,사,사,four,False,㓔,True,㓔,291,,
2407,사,사,four,False,㕐,True,㕐,291,,
2408,사,사,four,False,㕜,True,㕜,291,,
2409,사,사,four,False,㕽,True,㕽,291,,
2410,사,사,four,False,㖿,True,㖿,291,,
2411,사,사,four,False,㙦,True,㙦,291,,
2412,사,사,four,False,㚶,True,㚶,291,,
2413,사,사,four,False,㛖,True,㛖,291,,
2414,사,사,four,False,㜁,True,㜁,291,,
2415,사,사,four,False,㝍,True,㝍,291,,
2416,사,사,four,False,㟃,True,㟃,291,,
2417,사,사,four,False,㠺,True,㠺,291,,
2418,사,사,four,False,㠼,True,㠼,291,,
2419,사,사,four,False,㡸,True,㡸,291,,
2420,사,사,four,False,㩄,True,㩄,291,,
2421,사,사,four,False,㭒,True,㭒,291,,
2422,사,사,four,False,㱔,True,㱔,291,,
2423,사,사,four,False,㱝,True,㱝,291,,
2424,사,사,four,False,㲚,True,㲚,291,,
2425,사,사,four,False,㴓,True,㴓,291,,
2426,사,사,four,False,㴬,True,㴬,291,,
2427,사,사,four,False,㴲,True,㴲,291,,
2428,사,사,four,False,㵃,True,㵃,291,,
2429,사,사,four,False,㵔,True,㵔,291,,
2430,사,사,four,False,㵼,True,㵼,291,,
2431,사,사,four,False,㸺,True,㸺,291,,
2432,사,사,four,False,㸻,True,㸻,291,,
2433,사,사,four,False,㹑,True,㹑,291,,
2434,사,사,four,False,㹬,True,㹬,291,,
2435,사,사,four,False,㺨,True,㺨,291,,
2436,사,사,four,False,㺰,True,㺰,291,,
2437,사,사,four,False,㽄,True,㽄,291,,
2438,사,사,four,False,㾚,True,㾚,291,,
2439,사,사,four,False,㾴,True,㾴,291,,
2440,사,사,four,False,㾹,True,㾹,291,,
2441,사,사,four,False,䀅,True,䀅,291,,
2442,사,사,four,False,䄕,True,䄕,291,,
2443,사,사,four,False,䇁,True,䇁,291,,
2444,사,사,four,False,䇃,True,䇃,291,,
2445,사,사,four,False,䉣,True,䉣,291,,
2446,사,사,four,False,䎣,True,䎣,291,,
2447,사,사,four,False,䏤,True,䏤,291,,
2448,사,사,four,False,䓾,True,䓾,291,,
2449,사,사,four,False,䔋,True,䔋,291,,
2450,사,사,four,False,䔑,True,䔑,291,,
2451,사,사,four,False,䔮,True,䔮,291,,
2452,사,사,four,False,䛐,True,䛐,291,,
2453,사,사,four,False,䞏,True,䞏,291,,
2454,사,사,four,False,䠶,True,䠶,291,,
2455,사,사,four,False,䣃,True,䣃,291,,
2456,사,사,four,False,䣉,True,䣉,291,,
2457,사,사,four,False,䣳,True,䣳,291,,
2458,사,사,four,False,䤬,True,䤬,291,,
2459,사,사,four,False,䥱,True,䥱,291,,
2460,사,사,four,False,䥾,True,䥾,291,,
2461,사,사,four,False,䦉,True,䦉,291,,
2462,사,사,four,False,䩖,True,䩖,291,,
2463,사,사,four,False,䫢,True,䫢,291,,
2464,사,사,four,False,䬷,True,䬷,291,,
2465,사,사,four,False,䭄,True,䭄,291,,
2466,사,사,four,False,䯯,True,䯯,291,,
2467,사,사,four,False,䲉,True,䲉,291,,
2468,사,사,four,False,䴓,True,䴓,291,,
2469,사,사,four,False,䵦,True,䵦,291,,
1891,비,비,rain,False,丕,True,丕,279,1967.0,big
1892,비,비,rain,False,仳,True,仳,279,2817.0,divorce
1893,비,비,rain,False,伾,True,伾,279,,
1894,비,비,rain,False,俷,True,俷,279,,
1895,비,비,rain,False,俻,True,俻,279,,
1896,비,비,rain,False,俾,True,俾,279,2097.0,assign
1897,비,비,rain,False,偹,True,偹,279,,
1898,비,비,rain,False,備,True,備,279,1040.0,arrange
1899,비,비,rain,False,僃,True,僃,279,,
1900,비,비,rain,False,剕,True,剕,279,,
1901,비,비,rain,False,匕,True,匕,279,2418.0,dagger
1902,비,비,rain,False,匪,True,匪,279,1179.0,bandits
1903,비,비,rain,False,卑,True,卑,279,73.0,humble
1904,비,비,rain,False,厞,True,厞,279,,
1905,비,비,rain,False,呸,True,呸,279,3002.0,"Oh, shit"
1906,비,비,rain,False,啚,True,啚,279,,
1907,비,비,rain,False,啤,True,啤,279,3765.0,beer
1908,비,비,rain,False,噽,True,噽,279,,
1909,비,비,rain,False,嚊,True,嚊,279,,
1910,비,비,rain,False,嚭,True,嚭,279,,
1911,비,비,rain,False,圮,True,圮,279,1729.0,collapse
1912,비,비,rain,False,坒,True,坒,279,,
1913,비,비,rain,False,埤,True,埤,279,69.0,basin
1914,비,비,rain,False,壀,True,壀,279,,
1915,비,비,rain,False,备,True,备,279,3140.0,arrange
1916,비,비,rain,False,夶,True,夶,279,,
1917,비,비,rain,False,奜,True,奜,279,,
1918,비,비,rain,False,奰,True,奰,279,,
1919,비,비,rain,False,妃,True,妃,279,2977.0,the Imperial concubine
1920,비,비,rain,False,妣,True,妣,279,4126.0,one's parents
1921,비,비,rain,False,婓,True,婓,279,,
1922,비,비,rain,False,婔,True,婔,279,,
1923,비,비,rain,False,婢,True,婢,279,442.0,handmaid
1924,비,비,rain,False,媲,True,媲,279,692.0,comparable to
1925,비,비,rain,False,嫓,True,嫓,279,,
1926,비,비,rain,False,嬶,True,嬶,279,,
1927,비,비,rain,False,屁,True,屁,279,3569.0,fart
1928,비,비,rain,False,屄,True,屄,279,2869.0,go through one's nose
1929,비,비,rain,False,屝,True,屝,279,,
1930,비,비,rain,False,岯,True,岯,279,,
1931,비,비,rain,False,崥,True,崥,279,,
1932,비,비,rain,False,庀,True,庀,279,1118.0,be open up; blindfolds
1933,비,비,rain,False,庇,True,庇,279,1479.0,cover
1934,비,비,rain,False,庳,True,庳,279,,
1935,비,비,rain,False,怌,True,怌,279,,
1936,비,비,rain,False,悂,True,悂,279,,
1937,비,비,rain,False,悱,True,悱,279,3223.0,sorrow
1938,비,비,rain,False,悲,True,悲,279,3673.0,sorrow
1939,비,비,rain,False,惫,True,惫,279,4681.0,exhaustion
1940,비,비,rain,False,憊,True,憊,279,4206.0,exhaustion
1941,비,비,rain,False,扉,True,扉,279,3692.0,background
1942,비,비,rain,False,批,True,批,279,1645.0,criticize
1943,비,비,rain,False,抷,True,抷,279,,
1944,비,비,rain,False,斐,True,斐,279,534.0,extraordinary
1945,비,비,rain,False,昲,True,昲,279,,
1946,비,비,rain,False,暃,True,暃,279,,
1947,비,비,rain,False,曊,True,曊,279,,
1948,비,비,rain,False,朇,True,朇,279,,
1949,비,비,rain,False,朼,True,朼,279,,
1950,비,비,rain,False,枇,True,枇,279,3172.0,lo
1951,비,비,rain,False,枈,True,枈,279,,
1952,비,비,rain,False,柲,True,柲,279,,
1953,비,비,rain,False,棐,True,棐,279,,
1954,비,비,rain,False,椑,True,椑,279,,
1955,비,비,rain,False,榌,True,榌,279,,
1956,비,비,rain,False,榧,True,榧,279,2084.0,heavy rain
1957,비,비,rain,False,比,True,比,279,1988.0,compare
1958,비,비,rain,False,毖,True,毖,279,1702.0,avoid
1959,비,비,rain,False,毗,True,毗,279,4334.0,adjoin
1960,비,비,rain,False,毘,True,毘,279,4494.0,one's breadth
1961,비,비,rain,False,毞,True,毞,279,,
1962,비,비,rain,False,毴,True,毴,279,,
1963,비,비,rain,False,沘,True,沘,279,,
1964,비,비,rain,False,沸,True,沸,279,3996.0,boil
1965,비,비,rain,False,泌,True,泌,279,4152.0,emit
1966,비,비,rain,False,淝,True,淝,279,3962.0,"All right, let's go."
1967,비,비,rain,False,淠,True,淠,279,2536.0,rough
1968,비,비,rain,False,渄,True,渄,279,,
1969,비,비,rain,False,渒,True,渒,279,,
1970,비,비,rain,False,濞,True,濞,279,,
1971,비,비,rain,False,焷,True,焷,279,,
1972,비,비,rain,False,犕,True,犕,279,,
1973,비,비,rain,False,狉,True,狉,279,,
1974,비,비,rain,False,狒,True,狒,279,3041.0,baboon
1975,비,비,rain,False,猆,True,猆,279,,
1976,비,비,rain,False,琵,True,琵,279,1383.0,spoon
1977,비,비,rain,False,畀,True,畀,279,1362.0,give a word
1978,비,비,rain,False,畁,True,畁,279,,
1979,비,비,rain,False,疕,True,疕,279,,
1980,비,비,rain,False,疪,True,疪,279,1904.0,thoroughly
1981,비,비,rain,False,疿,True,疿,279,,
1982,비,비,rain,False,痞,True,痞,279,4129.0,ruffian
1983,비,비,rain,False,痱,True,痱,279,3159.0,prickly heat
1984,비,비,rain,False,痹,True,痹,279,3844.0,block
1985,비,비,rain,False,痺,True,痺,279,1294.0,go to the ground
1986,비,비,rain,False,睤,True,睤,279,,
1987,비,비,rain,False,睥,True,睥,279,3408.0,popularity
1988,비,비,rain,False,砒,True,砒,279,1415.0,arsenic
1989,비,비,rain,False,碑,True,碑,279,2786.0,stele
1990,비,비,rain,False,磇,True,磇,279,,
1991,비,비,rain,False,祕,True,祕,279,4488.0,covert
1992,비,비,rain,False,禆,True,禆,279,,
1993,비,비,rain,False,秕,True,秕,279,4210.0,chaff
1994,비,비,rain,False,秘,True,秘,279,2188.0,covert
1995,비,비,rain,False,秠,True,秠,279,,
1996,비,비,rain,False,笓,True,笓,279,,
1997,비,비,rain,False,箄,True,箄,279,,
1998,비,비,rain,False,箆,True,箆,279,,
1999,비,비,rain,False,篚,True,篚,279,1951.0,associate
2000,비,비,rain,False,篦,True,篦,279,1624.0,comb
2001,비,비,rain,False,簲,True,簲,279,,
2002,비,비,rain,False,粃,True,粃,279,,
2003,비,비,rain,False,粊,True,粊,279,,
2004,비,비,rain,False,糒,True,糒,279,,
2005,비,비,rain,False,紕,True,紕,279,4063.0,slip
2006,비,비,rain,False,緋,True,緋,279,1209.0,frivolupt
2007,비,비,rain,False,纰,True,纰,279,2858.0,slip
2008,비,비,rain,False,绯,True,绯,279,2772.0,frivolupt
2009,비,비,rain,False,罴,True,罴,279,3933.0,bear
2010,비,비,rain,False,羆,True,羆,279,3301.0,bear
2011,비,비,rain,False,翡,True,翡,279,1541.0,emeralds
2012,비,비,rain,False,聛,True,聛,279,,
2013,비,비,rain,False,肥,True,肥,279,1698.0,fat
2014,비,비,rain,False,肶,True,肶,279,,
2015,비,비,rain,False,脴,True,脴,279,4803.0,greenhouse
2016,비,비,rain,False,脾,True,脾,279,1567.0,spleen
2017,비,비,rain,False,腓,True,腓,279,753.0,fibula; fibula; fibula
2018,비,비,rain,False,腗,True,腗,279,,
2019,비,비,rain,False,膍,True,膍,279,,
2020,비,비,rain,False,臂,True,臂,279,1579.0,arm
2021,비,비,rain,False,舭,True,舭,279,907.0,bilge
2022,비,비,rain,False,芘,True,芘,279,3929.0,pyrene
2023,비,비,rain,False,芾,True,芾,279,4088.0,manage
2024,비,비,rain,False,苤,True,苤,279,1386.0,hour
2025,비,비,rain,False,菲,True,菲,279,3014.0,poor
2026,비,비,rain,False,萆,True,萆,279,769.0,be different colors
2027,비,비,rain,False,萉,True,萉,279,,
2028,비,비,rain,False,萞,True,萞,279,,
2029,비,비,rain,False,蓖,True,蓖,279,1594.0,castor
2030,비,비,rain,False,蕜,True,蕜,279,,
2031,비,비,rain,False,薭,True,薭,279,,
2032,비,비,rain,False,蚍,True,蚍,279,4057.0,ant
2033,비,비,rain,False,蚽,True,蚽,279,,
2034,비,비,rain,False,蜚,True,蜚,279,4089.0,fly
2035,비,비,rain,False,蜰,True,蜰,279,,
2036,비,비,rain,False,蜱,True,蜱,279,837.0,tick
2037,비,비,rain,False,螕,True,螕,279,,
2038,비,비,rain,False,螷,True,螷,279,,
2039,비,비,rain,False,蟦,True,蟦,279,,
2040,비,비,rain,False,蠯,True,蠯,279,,
2041,비,비,rain,False,裨,True,裨,279,3360.0,Yes.
2042,비,비,rain,False,裶,True,裶,279,,
2043,비,비,rain,False,襣,True,襣,279,,
2044,비,비,rain,False,誹,True,誹,279,1304.0,slander
2045,비,비,rain,False,諀,True,諀,279,,
2046,비,비,rain,False,譬,True,譬,279,980.0,example
2047,비,비,rain,False,诽,True,诽,279,3161.0,slander
2048,비,비,rain,False,豍,True,豍,279,,
2049,비,비,rain,False,豼,True,豼,279,,
2050,비,비,rain,False,豾,True,豾,279,,
2051,비,비,rain,False,貔,True,貔,279,225.0,brave
2052,비,비,rain,False,費,True,費,279,113.0,cost
2053,비,비,rain,False,贔,True,贔,279,,
2054,비,비,rain,False,费,True,费,279,144.0,cost
2055,비,비,rain,False,赑,True,赑,279,,
2056,비,비,rain,False,轡,True,轡,279,3522.0,bridle
2057,비,비,rain,False,辔,True,辔,279,2412.0,bridle
2058,비,비,rain,False,邳,True,邳,279,,
2059,비,비,rain,False,郫,True,郫,279,,
2060,비,비,rain,False,鄙,True,鄙,279,556.0,despise
2061,비,비,rain,False,鄪,True,鄪,279,,
2062,비,비,rain,False,鈈,True,鈈,279,3572.0,plutonium
2063,비,비,rain,False,鈚,True,鈚,279,,
2064,비,비,rain,False,鉟,True,鉟,279,2861.0,pi.
2065,비,비,rain,False,錍,True,錍,279,,
2066,비,비,rain,False,鎞,True,鎞,279,,
2067,비,비,rain,False,鐨,True,鐨,279,,
2068,비,비,rain,False,钚,True,钚,279,1775.0,plutonium
2069,비,비,rain,False,镄,True,镄,279,,
2070,비,비,rain,False,閟,True,閟,279,,
2071,비,비,rain,False,阰,True,阰,279,,
2072,비,비,rain,False,陫,True,陫,279,,
2073,비,비,rain,False,陴,True,陴,279,,
2074,비,비,rain,False,隦,True,隦,279,,
2075,비,비,rain,False,霏,True,霏,279,4814.0,fall off
2076,비,비,rain,False,靅,True,靅,279,,
2077,비,비,rain,False,非,True,非,279,2731.0,wrong
2078,비,비,rain,False,靟,True,靟,279,,
2079,비,비,rain,False,鞞,True,鞞,279,,
2080,비,비,rain,False,鞴,True,鞴,279,4164.0,take a grudge
2081,비,비,rain,False,飛,True,飛,279,171.0,fly
2082,비,비,rain,False,飝,True,飝,279,,
2083,비,비,rain,False,飞,True,飞,279,4326.0,fly
2084,비,비,rain,False,餥,True,餥,279,,
2085,비,비,rain,False,馡,True,馡,279,,
2086,비,비,rain,False,駓,True,駓,279,,
2087,비,비,rain,False,騑,True,騑,279,,
2088,비,비,rain,False,騛,True,騛,279,,
2089,비,비,rain,False,髀,True,髀,279,696.0,back off
2090,비,비,rain,False,髬,True,髬,279,,
2091,비,비,rain,False,魮,True,魮,279,,
2092,비,비,rain,False,魾,True,魾,279,,
2093,비,비,rain,False,鯡,True,鯡,279,3076.0,herring
2094,비,비,rain,False,鲱,True,鲱,279,2609.0,herring
2095,비,비,rain,False,鼙,True,鼙,279,2744.0,battlefield
2096,비,비,rain,False,鼻,True,鼻,279,3065.0,nose
2097,비,비,rain,False,㑭,True,㑭,279,,
2098,비,비,rain,False,㔈,True,㔈,279,,
2099,비,비,rain,False,㔗,True,㔗,279,,
2100,비,비,rain,False,㔻,True,㔻,279,,
2101,비,비,rain,False,㗠,True,㗠,279,,
2102,비,비,rain,False,㗺,True,㗺,279,,
2103,비,비,rain,False,㘘,True,㘘,279,,
2104,비,비,rain,False,㘩,True,㘩,279,,
2105,비,비,rain,False,㠲,True,㠲,279,,
2106,비,비,rain,False,㡙,True,㡙,279,,
2107,비,비,rain,False,㣁,True,㣁,279,,
2108,비,비,rain,False,㥱,True,㥱,279,,
2109,비,비,rain,False,㧙,True,㧙,279,,
2110,비,비,rain,False,㩌,True,㩌,279,,
2111,비,비,rain,False,㩺,True,㩺,279,,
2112,비,비,rain,False,㪏,True,㪏,279,,
2113,비,비,rain,False,㫵,True,㫵,279,,
2114,비,비,rain,False,㮰,True,㮰,279,,
2115,비,비,rain,False,㳪,True,㳪,279,,
2116,비,비,rain,False,㵒,True,㵒,279,,
2117,비,비,rain,False,㵺,True,㵺,279,,
2118,비,비,rain,False,㸢,True,㸢,279,,
2119,비,비,rain,False,㹃,True,㹃,279,,
2120,비,비,rain,False,㺽,True,㺽,279,,
2121,비,비,rain,False,㼰,True,㼰,279,,
2122,비,비,rain,False,㽡,True,㽡,279,,
2123,비,비,rain,False,㿙,True,㿙,279,,
2124,비,비,rain,False,㿫,True,㿫,279,,
2125,비,비,rain,False,䀝,True,䀝,279,,
2126,비,비,rain,False,䀟,True,䀟,279,,
2127,비,비,rain,False,䀣,True,䀣,279,,
2128,비,비,rain,False,䁹,True,䁹,279,,
2129,비,비,rain,False,䃾,True,䃾,279,,
2130,비,비,rain,False,䆏,True,䆏,279,,
2131,비,비,rain,False,䇑,True,䇑,279,,
2132,비,비,rain,False,䈈,True,䈈,279,,
2133,비,비,rain,False,䉾,True,䉾,279,,
2134,비,비,rain,False,䊌,True,䊌,279,,
2135,비,비,rain,False,䊧,True,䊧,279,,
2136,비,비,rain,False,䎵,True,䎵,279,,
2137,비,비,rain,False,䑄,True,䑄,279,,
2138,비,비,rain,False,䒈,True,䒈,279,,
2139,비,비,rain,False,䕁,True,䕁,279,,
2140,비,비,rain,False,䕗,True,䕗,279,,
2141,비,비,rain,False,䘡,True,䘡,279,,
2142,비,비,rain,False,䙍,True,䙍,279,,
2143,비,비,rain,False,䚜,True,䚜,279,,
2144,비,비,rain,False,䚰,True,䚰,279,,
2145,비,비,rain,False,䚹,True,䚹,279,,
2146,비,비,rain,False,䛍,True,䛍,279,,
2147,비,비,rain,False,䠊,True,䠊,279,,
2148,비,비,rain,False,䠋,True,䠋,279,,
2149,비,비,rain,False,䡟,True,䡟,279,,
2150,비,비,rain,False,䡶,True,䡶,279,,
2151,비,비,rain,False,䣥,True,䣥,279,,
2152,비,비,rain,False,䤏,True,䤏,279,,
2153,비,비,rain,False,䤵,True,䤵,279,,
2154,비,비,rain,False,䨽,True,䨽,279,,
2155,비,비,rain,False,䨾,True,䨾,279,,
2156,비,비,rain,False,䩀,True,䩀,279,,
2157,비,비,rain,False,䩁,True,䩁,279,,
2158,비,비,rain,False,䪐,True,䪐,279,,
2159,비,비,rain,False,䪟,True,䪟,279,,
2160,비,비,rain,False,䫁,True,䫁,279,,
2161,비,비,rain,False,䫌,True,䫌,279,,
2162,비,비,rain,False,䫠,True,䫠,279,,
2163,비,비,rain,False,䬠,True,䬠,279,,
2164,비,비,rain,False,䮆,True,䮆,279,,
2165,비,비,rain,False,䯱,True,䯱,279,,
2166,비,비,rain,False,䰁,True,䰁,279,,
2167,비,비,rain,False,䰦,True,䰦,279,,
2168,비,비,rain,False,䲹,True,䲹,279,,
2169,비,비,rain,False,䴽,True,䴽,279,,
4988,차,차,car,False,且,True,且,218,2444.0,furthermore
4989,차,차,car,False,佌,True,佌,218,,
4990,차,차,car,False,佽,True,佽,218,,
4991,차,차,car,False,侘,True,侘,218,,
4992,차,차,car,False,借,True,借,218,4629.0,borrow
4993,차,차,car,False,偖,True,偖,218,,
4994,차,차,car,False,偧,True,偧,218,,
4995,차,차,car,False,偨,True,偨,218,,
4996,차,차,car,False,劄,True,劄,218,,
4997,차,차,car,False,厏,True,厏,218,,
4998,차,차,car,False,叉,True,叉,218,2259.0,fork
4999,차,차,car,False,唓,True,唓,218,,
5000,차,차,car,False,唶,True,唶,218,,
5001,차,차,car,False,嗏,True,嗏,218,,
5002,차,차,car,False,嗟,True,嗟,218,4695.0,sigh
5003,차,차,car,False,嗻,True,嗻,218,,
5004,차,차,car,False,奓,True,奓,218,,
5005,차,차,car,False,奲,True,奲,218,,
5006,차,차,car,False,姹,True,姹,218,4741.0,a variety of flowers
5007,차,차,car,False,嫅,True,嫅,218,,
5008,차,차,car,False,岔,True,岔,218,1654.0,fork
5009,차,차,car,False,嵯,True,嵯,218,1207.0,rough
5010,차,차,car,False,嵳,True,嵳,218,,
5011,차,차,car,False,差,True,差,218,1859.0,be poor
5012,차,차,car,False,徣,True,徣,218,,
5013,차,차,car,False,扠,True,扠,218,,
5014,차,차,car,False,扯,True,扯,218,672.0,cuff
5015,차,차,car,False,挓,True,挓,218,,
5016,차,차,car,False,搓,True,搓,218,3579.0,rub
5017,차,차,car,False,搽,True,搽,218,4287.0,apply
5018,차,차,car,False,撦,True,撦,218,,
5019,차,차,car,False,暛,True,暛,218,,
5020,차,차,car,False,杈,True,杈,218,4004.0,fork
5021,차,차,car,False,栨,True,栨,218,,
5022,차,차,car,False,槎,True,槎,218,3353.0,scour
5023,차,차,car,False,次,True,次,218,583.0,second
5024,차,차,car,False,此,True,此,218,2230.0,herewith
5025,차,차,car,False,汊,True,汊,218,1906.0,branch
5026,차,차,car,False,瑳,True,瑳,218,,
5027,차,차,car,False,砗,True,砗,218,3816.0,watercourses
5028,차,차,car,False,硨,True,硨,218,3148.0,watercourses
5029,차,차,car,False,磋,True,磋,218,1344.0,practice
5030,차,차,car,False,笡,True,笡,218,,
5031,차,차,car,False,箚,True,箚,218,,
5032,차,차,car,False,紁,True,紁,218,,
5033,차,차,car,False,絘,True,絘,218,,
5034,차,차,car,False,肞,True,肞,218,,
5035,차,차,car,False,舣,True,舣,218,,
5036,차,차,car,False,艖,True,艖,218,,
5037,차,차,car,False,芆,True,芆,218,,
5038,차,차,car,False,莗,True,莗,218,,
5039,차,차,car,False,蒫,True,蒫,218,,
5040,차,차,car,False,蔖,True,蔖,218,,
5041,차,차,car,False,虘,True,虘,218,,
5042,차,차,car,False,蛼,True,蛼,218,,
5043,차,차,car,False,衩,True,衩,218,4836.0,barely
5044,차,차,car,False,褨,True,褨,218,,
5045,차,차,car,False,訍,True,訍,218,,
5046,차,차,car,False,譇,True,譇,218,,
5047,차,차,car,False,跐,True,跐,218,,
5048,차,차,car,False,踷,True,踷,218,,
5049,차,차,car,False,蹉,True,蹉,218,858.0,lose one's fingers
5050,차,차,car,False,車,True,車,218,391.0,car
5051,차,차,car,False,车,True,车,218,1990.0,car
5052,차,차,car,False,遮,True,遮,218,358.0,cover
5053,차,차,car,False,醝,True,醝,218,,
5054,차,차,car,False,銟,True,銟,218,,
5055,차,차,car,False,鎈,True,鎈,218,,
5056,차,차,car,False,鹺,True,鹺,218,2667.0,salt
5057,차,차,car,False,鹾,True,鹾,218,3800.0,salt
5058,차,차,car,False,齇,True,齇,218,453.0,country
5059,차,차,car,False,齹,True,齹,218,,
5060,차,차,car,False,㗬,True,㗬,218,,
5061,차,차,car,False,㞖,True,㞖,218,,
5062,차,차,car,False,㢒,True,㢒,218,,
5063,차,차,car,False,㣾,True,㣾,218,,
5064,차,차,car,False,㦋,True,㦋,218,,
5065,차,차,car,False,㨋,True,㨋,218,,
5066,차,차,car,False,㷢,True,㷢,218,,
5067,차,차,car,False,㸙,True,㸙,218,,
5068,차,차,car,False,㼮,True,㼮,218,,
5069,차,차,car,False,㽨,True,㽨,218,,
5070,차,차,car,False,㾝,True,㾝,218,,
5071,차,차,car,False,䁟,True,䁟,218,,
5072,차,차,car,False,䂘,True,䂘,218,,
5073,차,차,car,False,䂨,True,䂨,218,,
5074,차,차,car,False,䃎,True,䃎,218,,
5075,차,차,car,False,䊬,True,䊬,218,,
5076,차,차,car,False,䐒,True,䐒,218,,
5077,차,차,car,False,䐤,True,䐤,218,,
5078,차,차,car,False,䑘,True,䑘,218,,
5079,차,차,car,False,䑡,True,䑡,218,,
5080,차,차,car,False,䒲,True,䒲,218,,
5081,차,차,car,False,䖕,True,䖕,218,,
5082,차,차,car,False,䖳,True,䖳,218,,
5083,차,차,car,False,䞣,True,䞣,218,,
5084,차,차,car,False,䟕,True,䟕,218,,
5085,차,차,car,False,䠡,True,䠡,218,,
5086,차,차,car,False,䡨,True,䡨,218,,
5087,차,차,car,False,䣜,True,䣜,218,,
5088,차,차,car,False,䦈,True,䦈,218,,
5089,차,차,car,False,䯸,True,䯸,218,,
5090,차,차,car,False,䰈,True,䰈,218,,
5091,차,차,car,False,䰩,True,䰩,218,,
5092,차,차,car,False,䱹,True,䱹,218,,
5093,차,차,car,False,䳐,True,䳐,218,,
5094,차,차,car,False,䴾,True,䴾,218,,
5095,차,차,car,False,䵙,True,䵙,218,,
5096,차,차,car,False,䶥,True,䶥,218,,
5097,차,차,tea,False,且,True,且,218,2444.0,furthermore
5098,차,차,tea,False,佌,True,佌,218,,
5099,차,차,tea,False,佽,True,佽,218,,
5100,차,차,tea,False,侘,True,侘,218,,
5101,차,차,tea,False,借,True,借,218,4629.0,borrow
5102,차,차,tea,False,偖,True,偖,218,,
5103,차,차,tea,False,偧,True,偧,218,,
5104,차,차,tea,False,偨,True,偨,218,,
5105,차,차,tea,False,劄,True,劄,218,,
5106,차,차,tea,False,厏,True,厏,218,,
5107,차,차,tea,False,叉,True,叉,218,2259.0,fork
5108,차,차,tea,False,唓,True,唓,218,,
5109,차,차,tea,False,唶,True,唶,218,,
5110,차,차,tea,False,嗏,True,嗏,218,,
5111,차,차,tea,False,嗟,True,嗟,218,4695.0,sigh
5112,차,차,tea,False,嗻,True,嗻,218,,
5113,차,차,tea,False,奓,True,奓,218,,
5114,차,차,tea,False,奲,True,奲,218,,
5115,차,차,tea,False,姹,True,姹,218,4741.0,a variety of flowers
5116,차,차,tea,False,嫅,True,嫅,218,,
5117,차,차,tea,False,岔,True,岔,218,1654.0,fork
5118,차,차,tea,False,嵯,True,嵯,218,1207.0,rough
5119,차,차,tea,False,嵳,True,嵳,218,,
5120,차,차,tea,False,差,True,差,218,1859.0,be poor
5121,차,차,tea,False,徣,True,徣,218,,
5122,차,차,tea,False,扠,True,扠,218,,
5123,차,차,tea,False,扯,True,扯,218,672.0,cuff
5124,차,차,tea,False,挓,True,挓,218,,
5125,차,차,tea,False,搓,True,搓,218,3579.0,rub
5126,차,차,tea,False,搽,True,搽,218,4287.0,apply
5127,차,차,tea,False,撦,True,撦,218,,
5128,차,차,tea,False,暛,True,暛,218,,
5129,차,차,tea,False,杈,True,杈,218,4004.0,fork
5130,차,차,tea,False,栨,True,栨,218,,
5131,차,차,tea,False,槎,True,槎,218,3353.0,scour
5132,차,차,tea,False,次,True,次,218,583.0,second
5133,차,차,tea,False,此,True,此,218,2230.0,herewith
5134,차,차,tea,False,汊,True,汊,218,1906.0,branch
5135,차,차,tea,False,瑳,True,瑳,218,,
5136,차,차,tea,False,砗,True,砗,218,3816.0,watercourses
5137,차,차,tea,False,硨,True,硨,218,3148.0,watercourses
5138,차,차,tea,False,磋,True,磋,218,1344.0,practice
5139,차,차,tea,False,笡,True,笡,218,,
5140,차,차,tea,False,箚,True,箚,218,,
5141,차,차,tea,False,紁,True,紁,218,,
5142,차,차,tea,False,絘,True,絘,218,,
5143,차,차,tea,False,肞,True,肞,218,,
5144,차,차,tea,False,舣,True,舣,218,,
5145,차,차,tea,False,艖,True,艖,218,,
5146,차,차,tea,False,芆,True,芆,218,,
5147,차,차,tea,False,莗,True,莗,218,,
5148,차,차,tea,False,蒫,True,蒫,218,,
5149,차,차,tea,False,蔖,True,蔖,218,,
5150,차,차,tea,False,虘,True,虘,218,,
5151,차,차,tea,False,蛼,True,蛼,218,,
